"time","eflow2.integratorPos.y","eflow2.integratorNeg.y","eflow1.integratorPos.y","eflow1.integratorNeg.y","der(eflow2.integratorPos.y)","der(eflow2.integratorNeg.y)","der(eflow1.integratorPos.y)","der(eflow1.integratorNeg.y)","sin1.u","sin1.y","etaconst1.y","etaconst1.posNegSwitch.u1","etaconst1.posNegSwitch.u3","gain1.u","eflow2.limiterNeg.y","eflow2.limiterPos.y","eflow1.limiterNeg.y","eflow1.limiterPos.y","etaconst1.posNegSwitch.u2","etaconst1.Null.y","etaconst1.posEta.y","etaconst1.negEta.y","etaconst1.posNegSwitch.y","etaconst1.greaterequal1.u2","etaconst1.greaterequal1.u1","etaconst1.negEta.u","etaconst1.posEta.u","eflow2.integratorPos.u","eflow2.limiterNeg.u","eflow2.limiterPos.u","eflow2.Eneg","eflow2.integratorNeg.u","eflow2.Epos","eflow1.integratorPos.u","eflow1.limiterNeg.u","eflow1.limiterPos.u","eflow1.Eneg","eflow1.integratorNeg.u","eflow1.Epos","eflow1.u","etaconst1.u","eflow2.u","clock1.y","gain1.y","etaconst1.greaterequal1.y",
0.2720000000000002,0.1721186211770848,8.582797786273379e-12,0.191242912419004,9.536441984747759e-12,0.3682927527048141,0,0.4092141696720157,0,2.720000000000002,0.4092141696720157,0.3682927527048141,0.3682927527048141,0.4546824107466841,0.2720000000000002,0,0.3682927527048141,0,0.4092141696720157,1,9.536441984747759e-12,0.3682927527048141,0.4546824107466841,0.3682927527048141,9.536441984747759e-12,0.4092141696720157,0.4092141696720157,0.4092141696720157,0.3682927527048141,0.3682927527048141,0.3682927527048141,8.582797786273379e-12,0,0.1721186211770848,0.4092141696720157,0.4092141696720157,0.4092141696720157,9.536441984747759e-12,0,0.191242912419004,0.4092141696720157,0.4092141696720157,0.3682927527048141,0.2720000000000002,2.720000000000002,1,
0.2740000000000002,0.1728386540132353,8.582797786273379e-12,0.1920429489036157,9.536441984747759e-12,0.3517963010086055,0,0.3908847788984506,0,2.740000000000002,0.3908847788984506,0.3517963010086055,0.3517963010086055,0.4343164209982784,0.2740000000000002,0,0.3517963010086055,0,0.3908847788984506,1,9.536441984747759e-12,0.3517963010086055,0.4343164209982784,0.3517963010086055,9.536441984747759e-12,0.3908847788984506,0.3908847788984506,0.3908847788984506,0.3517963010086055,0.3517963010086055,0.3517963010086055,8.582797786273379e-12,0,0.1728386540132353,0.3908847788984506,0.3908847788984506,0.3908847788984506,9.536441984747759e-12,0,0.1920429489036157,0.3908847788984506,0.3908847788984506,0.3517963010086055,0.2740000000000002,2.740000000000002,1,
0.2760000000000002,0.1735255614673968,8.582797786273379e-12,0.1928061794082395,9.536441984747759e-12,0.3351591354825483,0,0.3723990394250536,0,2.760000000000002,0.3723990394250536,0.3351591354825483,0.3351591354825483,0.4137767104722819,0.2760000000000002,0,0.3351591354825483,0,0.3723990394250536,1,9.536441984747759e-12,0.3351591354825483,0.4137767104722819,0.3351591354825483,9.536441984747759e-12,0.3723990394250536,0.3723990394250536,0.3723990394250536,0.3351591354825483,0.3351591354825483,0.3351591354825483,8.582797786273379e-12,0,0.1735255614673968,0.3723990394250536,0.3723990394250536,0.3723990394250536,9.536441984747759e-12,0,0.1928061794082395,0.3723990394250536,0.3723990394250536,0.3351591354825483,0.2760000000000002,2.760000000000002,1,
0.2780000000000002,0.1741790736182808,8.582797786273379e-12,0.1935323040203329,9.536441984747759e-12,0.318387910771027,0,0.353764345301141,0,2.780000000000002,0.353764345301141,0.318387910771027,0.318387910771027,0.3930714947790456,0.2780000000000002,0,0.318387910771027,0,0.353764345301141,1,9.536441984747759e-12,0.318387910771027,0.3930714947790456,0.318387910771027,9.536441984747759e-12,0.353764345301141,0.353764345301141,0.353764345301141,0.318387910771027,0.318387910771027,0.318387910771027,8.582797786273379e-12,0,0.1741790736182808,0.353764345301141,0.353764345301141,0.353764345301141,9.536441984747759e-12,0,0.1935323040203329,0.353764345301141,0.353764345301141,0.318387910771027,0.2780000000000002,2.780000000000002,1,
0.2800000000000002,0.174798934890129,8.582797786273379e-12,0.1942210387668309,9.536441984747759e-12,0.3014893351403127,0,0.334988150155903,0,2.800000000000002,0.334988150155903,0.3014893351403127,0.3014893351403127,0.3722090557287811,0.2800000000000002,0,0.3014893351403127,0,0.334988150155903,1,9.536441984747759e-12,0.3014893351403127,0.3722090557287811,0.3014893351403127,9.536441984747759e-12,0.334988150155903,0.334988150155903,0.334988150155903,0.3014893351403127,0.3014893351403127,0.3014893351403127,8.582797786273379e-12,0,0.174798934890129,0.334988150155903,0.334988150155903,0.334988150155903,9.536441984747759e-12,0,0.1942210387668309,0.334988150155903,0.334988150155903,0.3014893351403127,0.2800000000000002,2.800000000000002,1,
0.2820000000000002,0.1753848807481805,8.582797786273379e-12,0.1948720897202215,9.536441984747759e-12,0.2844701677953466,0,0.3160779642170517,0,2.820000000000002,0.3160779642170517,0.2844701677953466,0.2844701677953466,0.3511977380189463,0.2820000000000002,0,0.2844701677953466,0,0.3160779642170517,1,9.536441984747759e-12,0.2844701677953466,0.3511977380189463,0.2844701677953466,9.536441984747759e-12,0.3160779642170517,0.3160779642170517,0.3160779642170517,0.2844701677953466,0.2844701677953466,0.2844701677953466,8.582797786273379e-12,0,0.1753848807481805,0.3160779642170517,0.3160779642170517,0.3160779642170517,9.536441984747759e-12,0,0.1948720897202215,0.3160779642170517,0.3160779642170517,0.2844701677953466,0.2820000000000002,2.820000000000002,1,
0.2840000000000002,0.1759366074141585,8.582797786273379e-12,0.1954851193490858,9.536441984747759e-12,0.2673372161761473,0,0.2970413513068303,0,2.840000000000002,0.2970413513068303,0.2673372161761473,0.2673372161761473,0.3300459458964781,0.2840000000000002,0,0.2673372161761473,0,0.2970413513068303,1,9.536441984747759e-12,0.2673372161761473,0.3300459458964781,0.2673372161761473,9.536441984747759e-12,0.2970413513068303,0.2970413513068303,0.2970413513068303,0.2673372161761473,0.2673372161761473,0.2673372161761473,8.582797786273379e-12,0,0.1759366074141585,0.2970413513068303,0.2970413513068303,0.2970413513068303,9.536441984747759e-12,0,0.1954851193490858,0.2970413513068303,0.2970413513068303,0.2673372161761473,0.2840000000000002,2.840000000000002,1,
0.2860000000000002,0.1764539560587958,8.582797786273379e-12,0.1960599511764606,9.536441984747759e-12,0.2500973332349262,0,0.2778859258165847,0,2.860000000000002,0.2778859258165847,0.2500973332349262,0.2500973332349262,0.3087621397962052,0.2860000000000002,0,0.2500973332349262,0,0.2778859258165847,1,9.536441984747759e-12,0.2500973332349262,0.3087621397962052,0.2500973332349262,9.536441984747759e-12,0.2778859258165847,0.2778859258165847,0.2778859258165847,0.2500973332349262,0.2500973332349262,0.2500973332349262,8.582797786273379e-12,0,0.1764539560587958,0.2778859258165847,0.2778859258165847,0.2778859258165847,9.536441984747759e-12,0,0.1960599511764606,0.2778859258165847,0.2778859258165847,0.2500973332349262,0.2860000000000002,2.860000000000002,1,
0.2880000000000002,0.1769367211911628,8.582797786273379e-12,0.1965963568790907,9.536441984747759e-12,0.2327574146949978,0,0.2586193496611087,0,2.880000000000002,0.2586193496611087,0.2327574146949978,0.2327574146949978,0.2873548329567874,0.2880000000000002,0,0.2327574146949978,0,0.2586193496611087,1,9.536441984747759e-12,0.2327574146949978,0.2873548329567874,0.2327574146949978,9.536441984747759e-12,0.2586193496611087,0.2586193496611087,0.2586193496611087,0.2327574146949978,0.2327574146949978,0.2327574146949978,8.582797786273379e-12,0,0.1769367211911628,0.2586193496611087,0.2586193496611087,0.2586193496611087,9.536441984747759e-12,0,0.1965963568790907,0.2586193496611087,0.2586193496611087,0.2327574146949978,0.2880000000000002,2.880000000000002,1,
0.2900000000000002,0.1773847117538665,8.582797786273379e-12,0.1970941241709837,9.536441984747759e-12,0.2153243962925822,0,0.2392493292139803,0,2.900000000000002,0.2392493292139803,0.2153243962925822,0.2153243962925822,0.2658325880155336,0.2900000000000002,0,0.2153243962925822,0,0.2392493292139803,1,9.536441984747759e-12,0.2153243962925822,0.2658325880155336,0.2153243962925822,9.536441984747759e-12,0.2392493292139803,0.2392493292139803,0.2392493292139803,0.2153243962925822,0.2153243962925822,0.2153243962925822,8.582797786273379e-12,0,0.1773847117538665,0.2392493292139803,0.2392493292139803,0.2392493292139803,9.536441984747759e-12,0,0.1970941241709837,0.2392493292139803,0.2392493292139803,0.2153243962925822,0.2900000000000002,2.900000000000002,1,
0.2920000000000002,0.1777977512917803,8.582797786273379e-12,0.1975530569908879,9.536441984747759e-12,0.1978052510026033,0,0.2197836122251148,0,2.920000000000002,0.2197836122251148,0.1978052510026033,0.1978052510026033,0.2442040135834609,0.2920000000000002,0,0.1978052510026033,0,0.2197836122251148,1,9.536441984747759e-12,0.1978052510026033,0.2442040135834609,0.1978052510026033,9.536441984747759e-12,0.2197836122251148,0.2197836122251148,0.2197836122251148,0.1978052510026033,0.1978052510026033,0.1978052510026033,8.582797786273379e-12,0,0.1777977512917803,0.2197836122251148,0.2197836122251148,0.2197836122251148,9.536441984747759e-12,0,0.1975530569908879,0.2197836122251148,0.2197836122251148,0.1978052510026033,0.2920000000000002,2.920000000000002,1,
0.2940000000000002,0.1781756781207737,8.582797786273379e-12,0.1979729756897694,9.536441984747759e-12,0.1802069862495915,0,0.2002299847217683,0,2.940000000000002,0.2002299847217683,0.1802069862495915,0.1802069862495915,0.2224777608019648,0.2940000000000002,0,0.1802069862495915,0,0.2002299847217683,1,9.536441984747759e-12,0.1802069862495915,0.2224777608019648,0.1802069862495915,9.536441984747759e-12,0.2002299847217683,0.2002299847217683,0.2002299847217683,0.1802069862495915,0.1802069862495915,0.1802069862495915,8.582797786273379e-12,0,0.1781756781207737,0.2002299847217683,0.2002299847217683,0.2002299847217683,9.536441984747759e-12,0,0.1979729756897694,0.2002299847217683,0.2002299847217683,0.1802069862495915,0.2940000000000002,2.940000000000002,1,
0.2960000000000002,0.1785183454964418,8.582797786273379e-12,0.1983537172182895,9.536441984747759e-12,0.1625366411048077,0,0.1805962678942307,0,2.960000000000002,0.1805962678942307,0.1625366411048077,0.1625366411048077,0.2006625198824786,0.2960000000000002,0,0.1625366411048077,0,0.1805962678942307,1,9.536441984747759e-12,0.1625366411048077,0.2006625198824786,0.1625366411048077,9.536441984747759e-12,0.1805962678942307,0.1805962678942307,0.1805962678942307,0.1625366411048077,0.1625366411048077,0.1625366411048077,8.582797786273379e-12,0,0.1785183454964418,0.1805962678942307,0.1805962678942307,0.1805962678942307,9.536441984747759e-12,0,0.1983537172182895,0.1805962678942307,0.1805962678942307,0.1625366411048077,0.2960000000000002,2.960000000000002,1,
0.2980000000000002,0.1788256217828352,8.582797786273379e-12,0.1986951353142822,9.536441984747759e-12,0.1448012834707082,0,0.1608903149674536,0,2.980000000000002,0.1608903149674536,0.1448012834707082,0.1448012834707082,0.178767016630504,0.2980000000000002,0,0.1448012834707082,0,0.1608903149674536,1,9.536441984747759e-12,0.1448012834707082,0.178767016630504,0.1448012834707082,9.536441984747759e-12,0.1608903149674536,0.1608903149674536,0.1608903149674536,0.1448012834707082,0.1448012834707082,0.1448012834707082,8.582797786273379e-12,0,0.1788256217828352,0.1608903149674536,0.1608903149674536,0.1608903149674536,9.536441984747759e-12,0,0.1986951353142822,0.1608903149674536,0.1608903149674536,0.1448012834707082,0.2980000000000002,2.980000000000002,1,
0.3000000000000002,0.1790973906211895,8.582797786273379e-12,0.1989971006902315,9.536441984747759e-12,0.1270080072538785,0,0.141120008059865,0,3.000000000000002,0.141120008059865,0.1270080072538785,0.1270080072538785,0.1568000089554056,0.3000000000000002,0,0.1270080072538785,0,0.141120008059865,1,9.536441984747759e-12,0.1270080072538785,0.1568000089554056,0.1270080072538785,9.536441984747759e-12,0.141120008059865,0.141120008059865,0.141120008059865,0.1270080072538785,0.1270080072538785,0.1270080072538785,8.582797786273379e-12,0,0.1790973906211895,0.141120008059865,0.141120008059865,0.141120008059865,9.536441984747759e-12,0,0.1989971006902315,0.141120008059865,0.141120008059865,0.1270080072538785,0.3000000000000002,3.000000000000002,1,
0.3020000000000002,0.1793335510986552,8.582797786273379e-12,0.1992595012207489,9.536441984747759e-12,0.1091639295275648,0,0.1212932550306275,0,3.020000000000002,0.1212932550306275,0.1091639295275648,0.1091639295275648,0.1347702833673639,0.3020000000000002,0,0.1091639295275648,0,0.1212932550306275,1,9.536441984747759e-12,0.1091639295275648,0.1347702833673639,0.1091639295275648,9.536441984747759e-12,0.1212932550306275,0.1212932550306275,0.1212932550306275,0.1091639295275648,0.1091639295275648,0.1091639295275648,8.582797786273379e-12,0,0.1793335510986552,0.1212932550306275,0.1212932550306275,0.1212932550306275,9.536441984747759e-12,0,0.1992595012207489,0.1212932550306275,0.1212932550306275,0.1091639295275648,0.3020000000000002,3.020000000000002,1,
0.3040000000000002,0.1795338964037106,8.582797786273379e-12,0.1994821071152549,9.536441984747759e-12,0.09127618768493968,0,0.1014179863165997,0,3.040000000000002,0.1014179863165997,0.09127618768493968,0.09127618768493968,0.1126866514628885,0.3040000000000002,0,0.09127618768493968,0,0.1014179863165997,1,9.536441984747759e-12,0.09127618768493968,0.1126866514628885,0.09127618768493968,9.536441984747759e-12,0.1014179863165997,0.1014179863165997,0.1014179863165997,0.09127618768493968,0.09127618768493968,0.09127618768493968,8.582797786273379e-12,0,0.1795338964037106,0.1014179863165997,0.1014179863165997,0.1014179863165997,9.536441984747759e-12,0,0.1994821071152549,0.1014179863165997,0.1014179863165997,0.09127618768493968,0.3040000000000002,3.040000000000002,1,
0.3060000000000002,0.1796984263775324,8.582797786273379e-12,0.1996649181972791,9.536441984747759e-12,0.07335193658424022,0,0.08150215176026691,0,3.060000000000002,0.08150215176026691,0.07335193658424022,0.07335193658424022,0.09055794640029657,0.3060000000000002,0,0.07335193658424022,0,0.08150215176026691,1,9.536441984747759e-12,0.07335193658424022,0.09055794640029657,0.07335193658424022,9.536441984747759e-12,0.08150215176026691,0.08150215176026691,0.08150215176026691,0.07335193658424022,0.07335193658424022,0.07335193658424022,8.582797786273379e-12,0,0.1796984263775324,0.08150215176026691,0.08150215176026691,0.08150215176026691,9.536441984747759e-12,0,0.1996649181972791,0.08150215176026691,0.08150215176026691,0.07335193658424022,0.3060000000000002,3.060000000000002,1,
0.3080000000000002,0.1798270793575619,8.582797786273379e-12,0.1998078659528675,9.536441984747759e-12,0.05539834568691984,0,0.06155371742991093,0,3.080000000000002,0.06155371742991093,0.05539834568691984,0.05539834568691984,0.06839301936656771,0.3080000000000002,0,0.05539834568691984,0,0.06155371742991093,1,9.536441984747759e-12,0.05539834568691984,0.06839301936656771,0.05539834568691984,9.536441984747759e-12,0.06155371742991093,0.06155371742991093,0.06155371742991093,0.05539834568691984,0.05539834568691984,0.05539834568691984,8.582797786273379e-12,0,0.1798270793575619,0.06155371742991093,0.06155371742991093,0.06155371742991093,9.536441984747759e-12,0,0.1998078659528675,0.06155371742991093,0.06155371742991093,0.05539834568691984,0.3080000000000002,3.080000000000002,1,
0.3100000000000002,0.1799198069237087,8.582797786273379e-12,0.1999108965819195,9.536441984747759e-12,0.03742259618995945,0,0.04158066243328827,0,3.100000000000002,0.04158066243328827,0.03742259618995945,0.03742259618995945,0.04620073603698697,0.3100000000000002,0,0.03742259618995945,0,0.04158066243328827,1,9.536441984747759e-12,0.03742259618995945,0.04620073603698697,0.03742259618995945,9.536441984747759e-12,0.04158066243328827,0.04158066243328827,0.04158066243328827,0.03742259618995945,0.03742259618995945,0.03742259618995945,8.582797786273379e-12,0,0.1799198069237087,0.04158066243328827,0.04158066243328827,0.04158066243328827,9.536441984747759e-12,0,0.1999108965819195,0.04158066243328827,0.04158066243328827,0.03742259618995945,0.3100000000000002,3.100000000000002,1,
0.3120000000000002,0.1799765758626916,8.582797786273379e-12,0.1999739731807893,9.536441984747759e-12,0.01943187815348437,0,0.02159097572609374,0,3.120000000000002,0.02159097572609374,0.01943187815348437,0.01943187815348437,0.02398997302899305,0.3120000000000002,0,0.01943187815348437,0,0.02159097572609374,1,9.536441984747759e-12,0.01943187815348437,0.02398997302899305,0.01943187815348437,9.536441984747759e-12,0.02159097572609374,0.02159097572609374,0.02159097572609374,0.01943187815348437,0.01943187815348437,0.01943187815348437,8.582797786273379e-12,0,0.1799765758626916,0.02159097572609374,0.02159097572609374,0.02159097572609374,9.536441984747759e-12,0,0.1999739731807893,0.02159097572609374,0.02159097572609374,0.01943187815348437,0.3120000000000002,3.120000000000002,1,
0.3140000000000002,0.1799973682906852,8.582797786273379e-12,0.19999707587856,9.536441984747759e-12,0.001433387624836147,0,0.001592652916484608,0,3.140000000000002,0.001592652916484608,0.001433387624836147,0.001433387624836147,0.001769614351649564,0.3140000000000002,0,0.001433387624836147,0,0.001592652916484608,1,9.536441984747759e-12,0.001433387624836147,0.001769614351649564,0.001433387624836147,9.536441984747759e-12,0.001592652916484608,0.001592652916484608,0.001592652916484608,0.001433387624836147,0.001433387624836147,0.001433387624836147,8.582797786273379e-12,0,0.1799973682906852,0.001592652916484608,0.001592652916484608,0.001592652916484608,9.536441984747759e-12,0,0.19999707587856,0.001592652916484608,0.001592652916484608,0.001433387624836147,0.3140000000000002,3.140000000000002,1,
0.3141592645645144,0.1799961589538587,8.582797786273379e-12,0.199995732170975,9.536441984747759e-12,7.150184155060814e-09,0,7.944649061178682e-09,0,3.141592645645144,7.944649061178682e-09,7.150184155060814e-09,7.150184155060814e-09,8.827387845754091e-09,0.3141592645645144,0,7.150184155060814e-09,0,7.944649061178682e-09,1,9.536441984747759e-12,7.150184155060814e-09,8.827387845754091e-09,7.150184155060814e-09,9.536441984747759e-12,7.944649061178682e-09,7.944649061178682e-09,7.944649061178682e-09,7.150184155060814e-09,7.150184155060814e-09,7.150184155060814e-09,8.582797786273379e-12,0,0.1799961589538587,7.944649061178682e-09,7.944649061178682e-09,7.944649061178682e-09,9.536441984747759e-12,0,0.199995732170975,7.944649061178682e-09,7.944649061178682e-09,7.150184155060814e-09,0.3141592645645144,3.141592645645144,1,
0.3141592655181887,0.1799961589466172,8.582797786273379e-12,0.1999957321629289,9.536441984747759e-12,0,-1.768993704233564e-09,0,-1.592094333810207e-09,3.141592655181888,-1.592094333810207e-09,-1.768993704233564e-09,-1.432884900429187e-09,-1.768993704233564e-09,0.3141592655181887,-1.768993704233564e-09,0,-1.592094333810207e-09,0,0,9.536441984747759e-12,-1.432884900429187e-09,-1.768993704233564e-09,-1.768993704233564e-09,9.536441984747759e-12,-1.592094333810207e-09,-1.592094333810207e-09,-1.592094333810207e-09,0,-1.768993704233564e-09,-1.768993704233564e-09,8.582797786273379e-12,-1.768993704233564e-09,0.1799961589466172,0,-1.592094333810207e-09,-1.592094333810207e-09,9.536441984747759e-12,-1.592094333810207e-09,0.1999957321629289,-1.592094333810207e-09,-1.592094333810207e-09,-1.768993704233564e-09,0.3141592655181887,3.141592655181888,0,
0.3160000000000002,0.1799961589466172,-1.882345037350883e-05,0.1999957321629289,-1.69411035242346e-05,0,-0.02045145214784003,0,-0.01840630693305603,3.160000000000002,-0.01840630693305603,-0.02045145214784003,-0.01656567623975043,-0.02045145214784003,0.3160000000000002,-0.02045145214784003,0,-0.01840630693305603,0,0,-1.69411035242346e-05,-0.01656567623975043,-0.02045145214784003,-0.02045145214784003,-1.69411035242346e-05,-0.01840630693305603,-0.01840630693305603,-0.01840630693305603,0,-0.02045145214784003,-0.02045145214784003,-1.882345037350883e-05,-0.02045145214784003,0.1799961589466172,0,-0.01840630693305603,-0.01840630693305603,-1.69411035242346e-05,-0.01840630693305603,0.1999957321629289,-0.01840630693305603,-0.01840630693305603,-0.02045145214784003,0.3160000000000002,3.160000000000002,0,
0.3180000000000002,0.1799961589466172,-8.193654189949844e-05,0.1999957321629289,-7.374288589762543e-05,0,-0.04266433833915289,0,-0.0383979045052376,3.180000000000002,-0.0383979045052376,-0.04266433833915289,-0.03455811405471384,-0.04266433833915289,0.3180000000000002,-0.04266433833915289,0,-0.0383979045052376,0,0,-7.374288589762543e-05,-0.03455811405471384,-0.04266433833915289,-0.04266433833915289,-7.374288589762543e-05,-0.0383979045052376,-0.0383979045052376,-0.0383979045052376,0,-0.04266433833915289,-0.04266433833915289,-8.193654189949844e-05,-0.04266433833915289,0.1799961589466172,0,-0.0383979045052376,-0.0383979045052376,-7.374288589762543e-05,-0.0383979045052376,0.1999957321629289,-0.0383979045052376,-0.0383979045052376,-0.04266433833915289,0.3180000000000002,3.180000000000002,0,
0.3200000000000002,0.1799961589466172,-0.0001894279135952619,0.1999957321629289,-0.0001704851204238129,0,-0.06486015936398035,0,-0.05837414342758231,3.200000000000002,-0.05837414342758231,-0.06486015936398035,-0.05253672908482408,-0.06486015936398035,0.3200000000000002,-0.06486015936398035,0,-0.05837414342758231,0,0,-0.0001704851204238129,-0.05253672908482408,-0.06486015936398035,-0.06486015936398035,-0.0001704851204238129,-0.05837414342758231,-0.05837414342758231,-0.05837414342758231,0,-0.06486015936398035,-0.06486015936398035,-0.0001894279135952619,-0.06486015936398035,0.1799961589466172,0,-0.05837414342758231,-0.05837414342758231,-0.0001704851204238129,-0.05837414342758231,0.1999957321629289,-0.05837414342758231,-0.05837414342758231,-0.06486015936398035,0.3200000000000002,3.200000000000002,0,
0.3220000000000002,0.1799961589466172,-0.0003412840652026069,0.1999957321629289,-0.0003071556568704238,0,-0.0870300371898528,0,-0.07832703347086752,3.220000000000002,-0.07832703347086752,-0.0870300371898528,-0.07049433012378077,-0.0870300371898528,0.3220000000000002,-0.0870300371898528,0,-0.07832703347086752,0,0,-0.0003071556568704238,-0.07049433012378077,-0.0870300371898528,-0.0870300371898528,-0.0003071556568704238,-0.07832703347086752,-0.07832703347086752,-0.07832703347086752,0,-0.0870300371898528,-0.0870300371898528,-0.0003412840652026069,-0.0870300371898528,0.1799961589466172,0,-0.07832703347086752,-0.07832703347086752,-0.0003071556568704238,-0.07832703347086752,0.1999957321629289,-0.07832703347086752,-0.07832703347086752,-0.0870300371898528,0.3220000000000002,3.220000000000002,0,
0.3240000000000002,0.1799961589466172,-0.0005373962237591868,0.1999957321629289,-0.000483656599571346,0,-0.1091651041612343,0,-0.0982485937451109,3.240000000000002,-0.0982485937451109,-0.1091651041612343,-0.0884237343705998,-0.1091651041612343,0.3240000000000002,-0.1091651041612343,0,-0.0982485937451109,0,0,-0.000483656599571346,-0.0884237343705998,-0.1091651041612343,-0.1091651041612343,-0.000483656599571346,-0.0982485937451109,-0.0982485937451109,-0.0982485937451109,0,-0.1091651041612343,-0.1091651041612343,-0.0005373962237591868,-0.1091651041612343,0.1799961589466172,0,-0.0982485937451109,-0.0982485937451109,-0.000483656599571346,-0.0982485937451109,0.1999957321629289,-0.0982485937451109,-0.0982485937451109,-0.1091651041612343,0.3240000000000002,3.240000000000002,0,
0.3260000000000002,0.1799961589466172,-0.0007777561798996053,0.1999957321629289,-0.0006999805600977227,0,-0.1312565065464667,0,-0.11813085589182,3.260000000000002,-0.11813085589182,-0.1312565065464667,-0.106317770302638,-0.1312565065464667,0.3260000000000002,-0.1312565065464667,0,-0.11813085589182,0,0,-0.0006999805600977227,-0.106317770302638,-0.1312565065464667,-0.1312565065464667,-0.0006999805600977227,-0.11813085589182,-0.11813085589182,-0.11813085589182,0,-0.1312565065464667,-0.1312565065464667,-0.0007777561798996053,-0.1312565065464667,0.1799961589466172,0,-0.11813085589182,-0.11813085589182,-0.0006999805600977227,-0.11813085589182,0.1999957321629289,-0.11813085589182,-0.11813085589182,-0.1312565065464667,0.3260000000000002,3.260000000000002,0,
0.3280000000000002,0.1799961589466172,-0.001062184080946646,0.1999957321629289,-0.0009559656710400596,0,-0.1532954080791439,0,-0.1379658672712295,3.280000000000002,-0.1379658672712295,-0.1532954080791439,-0.1241692805441065,-0.1532954080791439,0.3280000000000002,-0.1532954080791439,0,-0.1379658672712295,0,0,-0.0009559656710400596,-0.1241692805441065,-0.1532954080791439,-0.1532954080791439,-0.0009559656710400596,-0.1379658672712295,-0.1379658672712295,-0.1379658672712295,0,-0.1532954080791439,-0.1532954080791439,-0.001062184080946646,-0.1532954080791439,0.1799961589466172,0,-0.1379658672712295,-0.1379658672712295,-0.0009559656710400596,-0.1379658672712295,0.1999957321629289,-0.1379658672712295,-0.1379658672712295,-0.1532954080791439,0.3280000000000002,3.280000000000002,0,
0.3300000000000002,0.1799961589466172,-0.001390651419739202,0.1999957321629289,-0.001251586275953359,0,-0.1752729934925009,0,-0.1577456941432508,3.300000000000002,-0.1577456941432508,-0.1752729934925009,-0.1419711247289258,-0.1752729934925009,0.3300000000000002,-0.1752729934925009,0,-0.1577456941432508,0,0,-0.001251586275953359,-0.1419711247289258,-0.1752729934925009,-0.1752729934925009,-0.001251586275953359,-0.1577456941432508,-0.1577456941432508,-0.1577456941432508,0,-0.1752729934925009,-0.1752729934925009,-0.001390651419739202,-0.1752729934925009,0.1799961589466172,0,-0.1577456941432508,-0.1577456941432508,-0.001251586275953359,-0.1577456941432508,0.1999957321629289,-0.1577456941432508,-0.1577456941432508,-0.1752729934925009,0.3300000000000002,3.300000000000002,0,
0.3320000000000002,0.1799961589466172,-0.001762946667809159,0.1999957321629289,-0.001586651999216321,0,-0.1971804720454031,0,-0.1774624248408628,3.320000000000003,-0.1774624248408628,-0.1971804720454031,-0.1597161823567765,-0.1971804720454031,0.3320000000000002,-0.1971804720454031,0,-0.1774624248408628,0,0,-0.001586651999216321,-0.1597161823567765,-0.1971804720454031,-0.1971804720454031,-0.001586651999216321,-0.1774624248408628,-0.1774624248408628,-0.1774624248408628,0,-0.1971804720454031,-0.1971804720454031,-0.001762946667809159,-0.1971804720454031,0.1799961589466172,0,-0.1774624248408628,-0.1774624248408628,-0.001586651999216321,-0.1774624248408628,0.1999957321629289,-0.1774624248408628,-0.1774624248408628,-0.1971804720454031,0.3320000000000002,3.320000000000003,0,
0.3340000000000002,0.1799961589466172,-0.002179052984729739,0.1999957321629289,-0.00196114768444485,0,-0.219009081038525,0,-0.1971081729346725,3.340000000000003,-0.1971081729346725,-0.219009081038525,-0.1773973556412052,-0.219009081038525,0.3340000000000002,-0.219009081038525,0,-0.1971081729346725,0,0,-0.00196114768444485,-0.1773973556412052,-0.219009081038525,-0.219009081038525,-0.00196114768444485,-0.1971081729346725,-0.1971081729346725,-0.1971081729346725,0,-0.219009081038525,-0.219009081038525,-0.002179052984729739,-0.219009081038525,0.1799961589466172,0,-0.1971081729346725,-0.1971081729346725,-0.00196114768444485,-0.1971081729346725,0.1999957321629289,-0.1971081729346725,-0.1971081729346725,-0.219009081038525,0.3340000000000002,3.340000000000003,0,
0.3360000000000002,0.1799961589466172,-0.002638734944464554,0.1999957321629289,-0.002374861448206212,0,-0.2407500893193136,0,-0.2166750803873822,3.360000000000003,-0.2166750803873822,-0.2407500893193136,-0.195007572348644,-0.2407500893193136,0.3360000000000002,-0.2407500893193136,0,-0.2166750803873822,0,0,-0.002374861448206212,-0.195007572348644,-0.2407500893193136,-0.2407500893193136,-0.002374861448206212,-0.2166750803873822,-0.2166750803873822,-0.2166750803873822,0,-0.2407500893193136,-0.2407500893193136,-0.002638734944464554,-0.2407500893193136,0.1799961589466172,0,-0.2166750803873822,-0.2166750803873822,-0.002374861448206212,-0.2166750803873822,0.1999957321629289,-0.2166750803873822,-0.2166750803873822,-0.2407500893193136,0.3360000000000002,3.360000000000003,0,
