"time","powercon2.negFlow.y","powercon2.posFlow.y","powercon1.negFlow.y","powercon1.posFlow.y","der(powercon2.negFlow.y)","der(powercon2.posFlow.y)","der(powercon1.negFlow.y)","der(powercon1.posFlow.y)","signalsource1.pulse1.T0","signalsource1.pulse1.y","signalsource1.trapezoid1.T0","signalsource1.trapezoid1.y","signalsource1.sine1.y","signalsource1.add3.u2","signalsource1.add3.u1","signalsource1.y","powercon2.posPower.y","powercon2.negPower.y","powercon2.negPower.u","powercon2.y","eta1.switch1.u3","eta1.switch1.u1","powercon1.posPower.y","powercon1.negPower.y","powercon1.negPower.u","signalsource1.pulse1.T_width","signalsource1.trapezoid1.counter2","signalsource1.trapezoid1.counter","eta1.switch1.u2","eta1.const.y","signalsource1.const.y","powercon1.negFlow.u","powercon1.posFlow.u","powercon1.gain2.u","powercon1.posPower.u","powercon1.u","powercon1.gain2.y","eta1.gain2.y","eta1.gain1.y","eta1.gain1.u","eta1.gain2.u","eta1.greaterequal1.u1","eta1.switch1.y","eta1.greaterequal1.u2","powercon2.negFlow.u","powercon2.posFlow.u","powercon2.gain2.u","powercon2.posPower.u","powercon2.u","powercon2.gain2.y","signalsource1.add2.y","signalsource1.add1.y","signalsource1.add3.y","signalsource1.add2.u2","signalsource1.add2.u1","signalsource1.add1.u2","signalsource1.add1.u1","eta1.y","eta1.u","powercon1.y","eta1.greaterequal1.y",
0.500000000745058,0.2774999996677262,0.1800002721246475,0.2727499994872136,0.2000003023607194,0,0.9,0,1,0,0,0.25,2,0,0,1,1,0.9,0,-0.9,0.9,1.111111111111111,0.9,1,0,-1,0.5,-1,-1,1,0,0.25,0,1,1,1,1,-1,1.111111111111111,0.9,1,1,1,0.9,0,0,0.9,0.9,0.9,0.9,-0.9,0,1,1,0,0,0.25,2,0.9,1,1,1,
0.5500000007450581,0.2774999996677262,0.2250002721246476,0.2727499994872136,0.2500003023607195,0,0.9,0,1,0,0,0.25,2,0,0,1,1,0.9,0,-0.9,0.9,1.111111111111111,0.9,1,0,-1,0.5,-1,-1,1,0,0.25,0,1,1,1,1,-1,1.111111111111111,0.9,1,1,1,0.9,0,0,0.9,0.9,0.9,0.9,-0.9,0,1,1,0,0,0.25,2,0.9,1,1,1,
0.650000000745058,0.2774999996677262,0.3150002721246476,0.2727499994872136,0.3500003023607196,0,0.9,0,1,0,0,0.25,2,0,0,1,1,0.9,0,-0.9,0.9,1.111111111111111,0.9,1,0,-1,0.5,-1,-1,1,0,0,0,1,1,1,1,-1,1.111111111111111,0.9,1,1,1,0.9,0,0,0.9,0.9,0.9,0.9,-0.9,0,1,1,0,0,0,2,0.9,1,1,1,
0.750000000745058,0.2774999996677262,0.4050002721246475,0.2727499994872136,0.4500003023607195,0,0.9,0,1,0,0,0.25,2,0,0,1,1,0.9,0,-0.9,0.9,1.111111111111111,0.9,1,0,-1,0.5,-1,-1,1,0,0.25,0,1,1,1,1,-1,1.111111111111111,0.9,1,1,1,0.9,0,0,0.9,0.9,0.9,0.9,-0.9,0,1,1,0,0,0.25,2,0.9,1,1,1,
0.8499999999999999,0.2774999996677262,0.4950002714540953,0.2727499994872136,0.5500003016156614,0,0.9,0,1,0,0,0.25,2,0,0,1,1,0.9,0,-0.9,0.9,1.111111111111111,0.9,1,0,-1,0.5,-1,-1,1,0,0.25,0,1,1,1,1,-1,1.111111111111111,0.9,1,1,1,0.9,0,0,0.9,0.9,0.9,0.9,-0.9,0,1,1,0,0,0.25,2,0.9,1,1,1,
0.850000000745058,0.2774999996677262,0.4950002721246475,0.2727499994872136,0.5500003023607195,0,0.8999999865889557,0,0.9999999850988397,0,0,0.25,1.99999998509884,0,0,0.9999999850988397,0.9999999850988397,0.8999999865889557,0,-0.8999999865889557,0.8999999865889557,1.111111094554266,0.8999999865889557,0.9999999850988397,0,-0.9999999850988397,0.5,-1,-1,1,0,0.25,0,0.9999999850988397,0.9999999850988397,0.9999999850988397,0.9999999850988397,-0.9999999850988397,1.111111094554266,0.8999999865889557,0.9999999850988397,0.9999999850988397,0.9999999850988397,0.8999999865889557,0,0,0.8999999865889557,0.8999999865889557,0.8999999865889557,0.8999999865889557,-0.8999999865889557,0,0.9999999850988397,0.9999999850988397,0,0,0.25,1.99999998509884,0.8999999865889557,0.9999999850988397,0.9999999850988397,1,
0.8999999999999999,0.2774999996677262,0.4950002712379968,0.2727499994872136,0.5500003013755519,0,9.992007221626409e-16,0,1.110223024625157e-15,0,0,0.25,1.000000000000001,0,0,1.110223024625157e-15,1.110223024625157e-15,9.992007221626409e-16,0,-9.992007221626409e-16,9.992007221626409e-16,1.233581138472396e-15,9.992007221626409e-16,1.110223024625157e-15,0,-1.110223024625157e-15,0.5,-1,-1,1,0,0,0,1.110223024625157e-15,1.110223024625157e-15,1.110223024625157e-15,1.110223024625157e-15,-1.110223024625157e-15,1.233581138472396e-15,9.992007221626409e-16,1.110223024625157e-15,1.110223024625157e-15,1.110223024625157e-15,9.992007221626409e-16,0,0,9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,9.992007221626409e-16,-9.992007221626409e-16,0,1.110223024625157e-15,1.110223024625157e-15,0,0,0,1.000000000000001,9.992007221626409e-16,1.110223024625157e-15,1.110223024625157e-15,1,
0.9000000007450579,0.2774999996677262,0.4950002712379968,0.2727499994872136,0.5500003013755519,1.655684355049579e-08,0,1.490115919544621e-08,0,0,0,0.25,0.9999999850988408,0,0,-1.490115919544621e-08,-1.490115919544621e-08,0,1.655684355049579e-08,1.655684355049579e-08,-1.655684355049579e-08,-1.655684355049579e-08,-1.341104327590159e-08,0,1.490115919544621e-08,1.490115919544621e-08,0.5,-1,-1,0,0,0,1.490115919544621e-08,0,-1.490115919544621e-08,-1.490115919544621e-08,-1.490115919544621e-08,1.490115919544621e-08,-1.655684355049579e-08,-1.341104327590159e-08,-1.490115919544621e-08,-1.490115919544621e-08,-1.490115919544621e-08,-1.655684355049579e-08,0,1.655684355049579e-08,0,-1.655684355049579e-08,-1.655684355049579e-08,-1.655684355049579e-08,1.655684355049579e-08,0,-1.490115919544621e-08,-1.490115919544621e-08,0,0,0,0.9999999850988408,-1.655684355049579e-08,-1.490115919544621e-08,-1.490115919544621e-08,0,
0.9449999999627468,0.3275003733677192,0.4950002712379968,0.3177503358172075,0.5500003013755519,0.9999999991721511,0,0.8999999992549359,0,0,0,0.25,0.1000000007450641,0,0,-0.8999999992549359,-0.8999999992549359,0,0.9999999991721511,0.9999999991721511,-0.9999999991721511,-0.9999999991721511,-0.8099999993294423,0,0.8999999992549359,0.8999999992549359,0.5,-1,-1,0,0,0.25,0.8999999992549359,0,-0.8999999992549359,-0.8999999992549359,-0.8999999992549359,0.8999999992549359,-0.9999999991721511,-0.8099999993294423,-0.8999999992549359,-0.8999999992549359,-0.8999999992549359,-0.9999999991721511,0,0.9999999991721511,0,-0.9999999991721511,-0.9999999991721511,-0.9999999991721511,0.9999999991721511,0,-0.8999999992549359,-0.8999999992549359,0,0,0.25,0.1000000007450641,-0.9999999991721511,-0.8999999992549359,-0.8999999992549359,0,
0.9450000007078049,0.3275003741955677,0.4950002712379968,0.3177503365622711,0.5500003013755519,1,0,0.9000000141560984,0,0,0,0.25,0.0999999858439016,0,0,-0.9000000141560984,-0.9000000141560984,0,1,1.000000015728998,-1.000000015728998,-1.000000015728998,-0.8100000127404886,0,0.9000000141560984,0.9000000141560984,0.5,-1,-1,0,0,0.25,0.9000000141560984,0,-0.9000000141560984,-0.9000000141560984,-0.9000000141560984,0.9000000141560984,-1.000000015728998,-0.8100000127404886,-0.9000000141560984,-0.9000000141560984,-0.9000000141560984,-1.000000015728998,0,1,0,-1.000000015728998,-1.000000015728998,-1.000000015728998,1.000000015728998,0,-0.9000000141560984,-0.9000000141560984,0,0,0.25,0.0999999858439016,-1.000000015728998,-0.9000000141560984,-0.9000000141560984,0,
0.9499999999729066,0.3325003734606695,0.4950002712379968,0.3250003355629395,0.5500003013755519,1,0,0.9999999994581334,0,0,0,0.25,5.418665516288003e-10,0,0,-0.9999999994581334,-0.9999999994581334,0,1,1.111111110509037,-1.111111110509037,-1.111111110509037,-0.8999999995123201,0,0.9999999994581334,0.9999999994581334,0.5,-1,-1,0,0,0.25,0.9999999994581334,0,-0.9999999994581334,-0.9999999994581334,-0.9999999994581334,0.9999999994581334,-1.111111110509037,-0.8999999995123201,-0.9999999994581334,-0.9999999994581334,-0.9999999994581334,-1.111111110509037,0,1,0,-1.111111110509037,-1.111111110509037,-1.111111110509037,1.111111110509037,0,-0.9999999994581334,-0.9999999994581334,0,0,0.25,5.418665516288003e-10,-1.111111110509037,-0.9999999994581334,-0.9999999994581334,0,
0.9500000007924705,0.3325003742802334,0.4950002712379968,0.3250003367513071,0.5500003013755519,1,0,1,0,0,0,0.25,0,0,0,-1,-1,0,1,1.111111111111111,-1.111111111111111,-1.111111111111111,-0.9,0,1,1,0.5,-1,-1,0,0,0.25,1,0,-1,-1,-1,1,-1.111111111111111,-0.9,-1,-1,-1,-1.111111111111111,0,1,0,-1.111111111111111,-1.111111111111111,-1.111111111111111,1.111111111111111,0,-1,-1,0,0,0.25,0,-1.111111111111111,-1,-1,0,
1,0.3825003734877627,0.4950002712379968,0.3750003359588364,0.5500003013755519,1,0,1,0,0,0,0.25,0,0,0,-1,-1,0,1,1.111111111111111,-1.111111111111111,-1.111111111111111,-0.9,0,1,1,0.5,-1,-1,0,0,0,1,0,-1,-1,-1,1,-1.111111111111111,-0.9,-1,-1,-1,-1.111111111111111,0,1,0,-1.111111111111111,-1.111111111111111,-1.111111111111111,1.111111111111111,0,-1,-1,0,0,0,0,-1.111111111111111,-1,-1,0,
1,0.3825003734877627,0.4950002712379968,0.3750003359588364,0.5500003013755519,1,0,1,0,0,0,0.25,0,0,0,-1,-1,0,1,1.111111111111111,-1.111111111111111,-1.111111111111111,-0.9,0,1,1,0.5,-1,-1,0,0,0,1,0,-1,-1,-1,1,-1.111111111111111,-0.9,-1,-1,-1,-1.111111111111111,0,1,0,-1.111111111111111,-1.111111111111111,-1.111111111111111,1.111111111111111,0,-1,-1,0,0,0,0,-1.111111111111111,-1,-1,0,
1,0.3825003734877627,0.4950002712379968,0.3750003359588364,0.5500003013755519,1,0,1,0,1,0,0.25,0,0,0,-1,-1,0,1,1.111111111111111,-1.111111111111111,-1.111111111111111,-0.9,0,1,1,0.5,-1,-1,0,0,0,1,0,-1,-1,-1,1,-1.111111111111111,-0.9,-1,-1,-1,-1.111111111111111,0,1,0,-1.111111111111111,-1.111111111111111,-1.111111111111111,1.111111111111111,0,-1,-1,0,0,0,0,-1.111111111111111,-1,-1,0,
1,0.3825003734877627,0.4950002712379968,0.3750003359588364,0.5500003013755519,1,0,1,0,1,0,0.25,0,0,0,-1,-1,0,1,1.111111111111111,-1.111111111111111,-1.111111111111111,-0.9,0,1,1,0.5,-1,-1,0,0,0,1,0,-1,-1,-1,1,-1.111111111111111,-0.9,-1,-1,-1,-1.111111111111111,0,1,0,-1.111111111111111,-1.111111111111111,-1.111111111111111,1.111111111111111,0,-1,-1,0,0,0,0,-1.111111111111111,-1,-1,0,
