"time","eflow2.integratorPos.y","eflow2.integratorNeg.y","eflow1.integratorPos.y","eflow1.integratorNeg.y","der(eflow2.integratorPos.y)","der(eflow2.integratorNeg.y)","der(eflow1.integratorPos.y)","der(eflow1.integratorNeg.y)","sin1.u","sin1.y","etaconst1.y","etaconst1.posNegSwitch.u1","etaconst1.posNegSwitch.u3","gain1.u","eflow2.limiterNeg.y","eflow2.limiterPos.y","eflow1.limiterNeg.y","eflow1.limiterPos.y","etaconst1.posNegSwitch.u2","etaconst1.Null.y","etaconst1.posEta.y","etaconst1.negEta.y","etaconst1.posNegSwitch.y","etaconst1.greaterequal1.u2","etaconst1.greaterequal1.u1","etaconst1.negEta.u","etaconst1.posEta.u","eflow2.integratorPos.u","eflow2.limiterNeg.u","eflow2.limiterPos.u","eflow2.Eneg","eflow2.integratorNeg.u","eflow2.Epos","eflow1.integratorPos.u","eflow1.limiterNeg.u","eflow1.limiterPos.u","eflow1.Eneg","eflow1.integratorNeg.u","eflow1.Epos","eflow1.u","etaconst1.u","eflow2.u","clock1.y","gain1.y","etaconst1.greaterequal1.y",
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0.6280000000000004,0.1799961589466172,-0.2222178672573752,0.1999957321629289,-0.1999960805297787,0,-0.003539224214592833,0,-0.003185301793133549,6.280000000000005,-0.003185301793133549,-0.003539224214592833,-0.002866771613820194,-0.003539224214592833,0.6280000000000004,-0.003539224214592833,0,-0.003185301793133549,0,0,-0.1999960805297787,-0.002866771613820194,-0.003539224214592833,-0.003539224214592833,-0.1999960805297787,-0.003185301793133549,-0.003185301793133549,-0.003185301793133549,0,-0.003539224214592833,-0.003539224214592833,-0.2222178672573752,-0.003539224214592833,0.1799961589466172,0,-0.003185301793133549,-0.003185301793133549,-0.1999960805297787,-0.003185301793133549,0.1999957321629289,-0.003185301793133549,-0.003185301793133549,-0.003539224214592833,0.6280000000000004,6.280000000000005,0,
0.6283185300827032,0.1799961589466172,-0.2222154358357913,0.1999957321629289,-0.1999938922503532,0,-7.058393648088072e-09,0,-6.352554283279264e-09,6.283185300827032,-6.352554283279264e-09,-7.058393648088072e-09,-5.717298854951338e-09,-7.058393648088072e-09,0.6283185300827032,-7.058393648088072e-09,0,-6.352554283279264e-09,0,0,-0.1999938922503532,-5.717298854951338e-09,-7.058393648088072e-09,-7.058393648088072e-09,-0.1999938922503532,-6.352554283279264e-09,-6.352554283279264e-09,-6.352554283279264e-09,0,-7.058393648088072e-09,-7.058393648088072e-09,-0.2222154358357913,-7.058393648088072e-09,0.1799961589466172,0,-6.352554283279264e-09,-6.352554283279264e-09,-0.1999938922503532,-6.352554283279264e-09,0.1999957321629289,-6.352554283279264e-09,-6.352554283279264e-09,-7.058393648088072e-09,0.6283185300827032,6.283185300827032,0,
0.6283185310363775,0.1799961589466172,-0.2222154358285116,0.1999957321629289,-0.1999938922438015,2.865769800858373e-09,0,3.184188667620415e-09,0,6.283185310363775,3.184188667620415e-09,2.865769800858373e-09,2.865769800858373e-09,3.537987408467128e-09,0.6283185310363775,0,2.865769800858373e-09,0,3.184188667620415e-09,1,-0.1999938922438015,2.865769800858373e-09,3.537987408467128e-09,2.865769800858373e-09,-0.1999938922438015,3.184188667620415e-09,3.184188667620415e-09,3.184188667620415e-09,2.865769800858373e-09,2.865769800858373e-09,2.865769800858373e-09,-0.2222154358285116,0,0.1799961589466172,3.184188667620415e-09,3.184188667620415e-09,3.184188667620415e-09,-0.1999938922438015,0,0.1999957321629289,3.184188667620415e-09,3.184188667620415e-09,2.865769800858373e-09,0.6283185310363775,6.283185310363775,1,
0.6300000000000004,0.1800088817543494,-0.2222154358285116,0.2000098686159647,-0.1999938922438015,0.01513251043591874,0,0.01681390048435415,0,6.300000000000004,0.01681390048435415,0.01513251043591874,0.01513251043591874,0.01868211164928239,0.6300000000000004,0,0.01513251043591874,0,0.01681390048435415,1,-0.1999938922438015,0.01513251043591874,0.01868211164928239,0.01513251043591874,-0.1999938922438015,0.01681390048435415,0.01681390048435415,0.01681390048435415,0.01513251043591874,0.01513251043591874,0.01513251043591874,-0.2222154358285116,0,0.1800088817543494,0.01681390048435415,0.01681390048435415,0.01681390048435415,-0.1999938922438015,0,0.2000098686159647,0.01681390048435415,0.01681390048435415,0.01513251043591874,0.6300000000000004,6.300000000000004,1,
